TransactionID,CustomerID,ProductID,ScarcityMessage,CountdownTimer,RecommendedLabel,InfluencerCampaign,FreeShipping,TrendingBadge,Purchased,Quantity,FinalAmount,DecisionTimeMinutes
5045,1213,11,True,True,True,True,False,False,1,2,37685.1,7.99
5046,553,139,False,False,True,True,False,True,0,0,0.0,12.47
5047,1158,281,True,False,True,False,False,False,1,2,86644.0,5.64
5048,940,51,False,True,True,False,True,False,0,0,0.0,29.07
5049,438,88,False,False,True,True,False,False,0,0,0.0,10.34
5050,1369,57,True,True,True,False,False,False,1,3,67314.9,1.0
5051,652,38,True,True,True,False,False,False,1,3,67076.25,8.22
5052,227,70,True,True,False,False,False,True,1,1,30415.8,13.42
5053,1445,172,False,True,True,False,False,True,1,2,61677.2,8.65
5054,1371,235,False,True,False,True,True,True,1,3,118052.25,6.89
5055,75,208,True,True,True,False,True,True,1,2,1830.6,5.76
5056,1354,232,True,False,True,True,True,True,1,1,34029.75,1.0
5057,1422,215,True,True,False,False,False,False,1,1,13175.4,2.7
5058,1244,115,True,False,False,True,True,True,1,1,20919.0,11.03
5059,383,271,True,False,False,False,False,False,0,0,0.0,21.96
5060,947,52,False,False,False,False,False,False,0,0,0.0,9.53
5061,808,210,False,False,True,False,True,False,0,0,0.0,10.88
5062,931,34,False,False,False,False,False,True,1,3,68531.7,18.02
5063,925,230,True,False,False,True,False,True,1,1,9681.8,9.95
5064,959,27,False,False,True,True,False,False,0,0,0.0,18.78
5065,772,65,False,False,False,False,True,False,1,1,23356.2,21.59
5066,1036,118,False,True,True,False,False,False,1,1,698.6,12.62
5067,790,209,False,False,False,False,True,False,0,0,0.0,16.99
5068,25,14,False,False,False,True,True,True,0,0,0.0,20.17
5069,53,78,True,False,True,True,True,False,1,3,16876.8,4.28
5070,1438,101,False,False,True,False,False,False,0,0,0.0,12.33
5071,1364,220,False,True,False,False,True,False,1,3,80526.6,11.32
5072,879,289,True,False,True,False,False,False,0,0,0.0,24.87
5073,262,185,True,False,False,False,False,False,1,1,1011.4,12.77
5074,1173,153,True,True,True,False,False,False,1,4,32021.6,9.87
5075,215,101,True,False,False,False,False,True,1,4,90452.0,3.34
5076,566,247,True,False,False,False,False,False,1,1,28279.4,7.66
5077,495,33,False,True,True,True,True,True,0,0,0.0,20.25
5078,19,39,True,True,False,False,False,True,1,1,30743.4,12.06
5079,1211,61,True,False,True,False,False,False,0,0,0.0,26.3
5080,765,81,True,True,False,False,False,False,0,0,0.0,29.43
5081,475,139,False,False,True,False,True,False,0,0,0.0,10.65
5082,761,284,False,True,False,True,True,False,1,2,6009.7,7.07
5083,1,196,False,False,False,False,True,True,1,1,25537.2,20.69
5084,656,116,True,False,True,True,True,True,1,2,29848.0,9.51
5085,780,64,False,False,True,True,False,False,0,0,0.0,8.32
5086,510,195,True,False,True,True,False,False,0,0,0.0,24.43
5087,1246,76,False,True,True,False,False,False,0,0,0.0,23.03
5088,375,293,True,True,False,False,False,True,1,4,138882.8,3.8
5089,207,144,False,True,False,False,False,True,1,1,34152.9,7.29
5090,792,166,True,True,False,False,False,True,1,1,4153.9,6.61
5091,1331,272,False,False,True,True,True,True,1,4,119331.0,10.35
5092,563,92,True,True,False,False,True,False,1,1,29580.85,8.69
5093,70,142,False,False,True,False,False,False,1,3,46393.8,23.39
5094,1455,160,True,True,True,False,True,False,1,1,18468.0,6.23
5095,667,82,False,False,False,False,True,False,0,0,0.0,23.86
5096,260,17,False,False,False,False,False,True,0,0,0.0,16.09
5097,924,86,False,True,True,False,True,False,1,1,9426.6,3.8
5098,480,34,False,False,False,False,False,False,0,0,0.0,21.57
5099,1407,203,True,False,True,True,True,False,1,2,4864.0,8.09
5100,441,3,True,True,False,False,False,False,1,3,49892.85,4.94
5101,826,95,False,True,True,False,False,False,1,1,2174.0,9.58
5102,815,266,False,True,True,True,False,True,1,1,10360.0,6.58
5103,364,171,False,True,False,False,True,True,1,3,87657.75,9.94
5104,749,202,True,False,False,False,True,False,1,4,35527.2,1.5
5105,164,201,True,True,True,False,True,False,1,4,116065.8,9.41
5106,966,90,True,True,True,False,False,False,0,0,0.0,33.63
5107,1138,190,True,True,False,True,True,False,1,4,67615.2,8.4
5108,1426,67,False,True,False,True,True,False,0,0,0.0,16.57
5109,489,191,True,False,False,False,True,True,1,3,70456.5,11.32
5110,428,205,True,True,True,False,False,False,1,4,116891.0,3.73
5111,824,263,False,True,False,False,True,False,1,3,70951.5,8.96
5112,1040,276,False,False,False,False,True,False,0,0,0.0,15.94
5113,1489,8,False,False,False,False,False,False,0,0,0.0,7.11
5114,38,90,True,False,False,False,True,False,0,0,0.0,18.24
5115,358,165,False,False,True,False,False,True,1,1,42074.6,14.58
5116,394,97,True,False,False,True,True,False,0,0,0.0,19.24
5117,384,186,True,True,False,False,False,True,1,1,29140.55,4.12
5118,696,257,False,True,True,False,False,False,1,2,2351.8,10.98
5119,1310,78,True,False,True,False,False,False,1,2,11261.2,13.17
5120,47,269,True,True,False,False,True,False,1,1,2208.6,7.22
5121,1224,265,False,True,True,True,True,False,1,1,24742.2,7.34
5122,927,275,True,True,False,True,True,False,1,2,29575.5,8.66
5123,923,23,False,True,False,False,False,True,0,0,0.0,24.51
5124,1018,88,True,True,False,False,False,False,1,3,60187.2,3.83
5125,174,38,False,False,False,False,False,False,0,0,0.0,6.5
5126,1121,37,True,True,False,False,False,False,1,1,39986.6,7.93
5127,373,16,True,False,False,True,True,False,0,0,0.0,24.63
5128,775,132,True,False,False,True,True,True,0,0,0.0,28.99
5129,1016,27,True,True,False,False,False,True,0,0,0.0,17.82
5130,906,89,True,False,True,False,True,False,1,3,18227.7,6.11
5131,485,295,True,False,False,False,False,False,1,1,23313.0,6.78
5132,595,266,False,True,True,False,True,True,1,1,10355.0,14.71
5133,715,282,True,False,True,True,False,False,1,2,46013.2,10.24
5134,62,11,False,True,True,True,True,False,1,1,18837.55,14.65
5135,1090,199,True,False,True,True,True,True,1,1,18588.0,4.94
5136,150,191,False,False,False,False,True,True,1,1,23485.5,15.6
5137,688,40,False,True,False,True,True,False,0,0,0.0,9.26
5138,983,272,False,True,False,False,True,False,1,1,29832.75,14.39
5139,121,122,False,False,True,False,False,True,1,1,3661.25,19.8
5140,1494,294,False,False,False,False,True,True,1,2,30030.0,15.1
5141,566,35,True,True,False,True,True,False,1,1,21667.8,7.11
5142,24,196,False,False,False,True,True,False,1,3,76611.6,17.77
5143,988,40,False,False,False,True,True,False,0,0,0.0,18.84
5144,837,285,True,False,True,False,True,True,1,2,49862.0,5.96
5145,961,183,True,False,False,True,True,True,1,1,45895.45,9.9
5146,1127,23,False,False,True,False,True,False,0,0,0.0,12.34
5147,714,65,False,False,True,False,True,True,1,1,23356.2,17.21
5148,1241,108,True,True,True,False,True,False,1,1,23231.2,15.68
5149,556,4,False,True,True,False,False,False,1,1,35345.0,8.1
5150,818,3,True,False,True,True,False,True,1,1,16630.95,4.85
5151,238,278,False,True,False,False,False,True,0,0,0.0,22.83
5152,930,295,False,False,True,False,True,True,1,2,46616.0,21.09
5153,393,161,False,False,False,False,False,False,0,0,0.0,16.65
5154,1046,271,False,False,False,True,False,False,1,2,46003.0,17.83
5155,1202,197,True,False,True,False,False,True,1,4,8159.6,9.3
5156,1289,9,True,False,False,False,False,False,1,1,26556.7,7.02
5157,1394,215,False,False,False,True,True,False,0,0,0.0,18.44
5158,184,6,False,False,False,False,False,False,1,2,4594.0,20.1
5159,207,245,False,True,True,False,False,False,1,1,33368.0,2.78
5160,1390,111,True,False,True,True,True,False,0,0,0.0,22.94
5161,572,43,False,True,True,False,False,True,1,1,19326.2,2.35
5162,40,78,True,False,True,False,False,False,1,2,11261.2,2.86
5163,431,206,False,True,False,False,False,True,1,1,26217.9,17.29
5164,1255,255,True,False,False,True,False,True,1,2,58851.1,11.16
5165,533,172,True,False,False,True,True,True,1,1,30833.6,6.08
5166,116,49,False,False,False,False,False,False,1,1,21306.6,21.8
5167,1084,271,False,False,False,False,True,False,0,0,0.0,16.46
5168,292,238,False,False,True,False,False,False,1,1,23315.0,13.99
5169,530,123,True,True,True,False,True,False,0,0,0.0,10.2
5170,6,167,False,False,False,True,True,True,0,0,0.0,13.59
5171,903,290,True,False,False,True,False,False,1,4,158228.0,7.28
5172,668,114,True,True,False,False,False,True,1,2,89000.2,6.19
5173,1301,8,True,False,True,True,False,True,1,1,21015.3,6.77
5174,502,44,False,True,True,False,False,True,0,0,0.0,21.1
5175,307,181,False,True,True,False,True,True,1,2,45126.0,8.62
5176,249,300,True,True,False,True,False,False,1,4,59242.4,8.45
5177,301,222,False,True,False,False,False,False,1,3,101033.25,10.81
5178,677,186,True,False,False,False,True,True,1,1,29135.55,11.99
5179,131,97,False,False,True,False,True,False,1,3,89967.6,16.66
5180,604,132,False,True,False,True,False,True,1,1,30585.8,7.21
5181,1283,12,True,True,True,True,False,False,1,3,62225.4,8.12
5182,1152,112,False,False,True,False,True,True,1,2,55260.8,18.86
5183,956,188,False,True,True,False,True,True,1,2,41696.0,6.39
5184,1340,272,False,False,True,True,True,True,1,1,29832.75,22.05
5185,1171,277,False,True,False,False,True,True,1,1,20008.0,10.48
5186,979,247,True,False,False,False,True,False,1,1,28274.4,9.9
5187,1295,7,True,False,True,True,False,True,1,1,566.6,8.88
5188,187,244,True,True,True,False,False,False,1,4,74093.0,4.93
5189,1228,66,False,True,False,False,False,False,0,0,0.0,21.25
5190,444,185,True,False,False,False,False,True,1,1,1011.4,12.53
5191,1100,284,True,False,True,True,False,False,1,2,6019.7,1.65
5192,1370,267,True,False,False,False,True,False,1,2,74992.0,17.14
5193,745,200,True,True,False,True,True,True,1,2,36680.0,9.75
5194,134,90,True,False,False,True,True,False,1,2,55420.0,10.2
5195,556,157,True,True,True,False,True,True,1,4,133804.0,12.81
5196,611,212,True,False,True,False,False,False,0,0,0.0,26.75
5197,1406,155,True,True,False,False,False,True,1,1,31137.8,4.97
5198,1414,122,False,False,False,True,False,True,0,0,0.0,19.29
5199,853,121,False,True,True,False,False,False,1,3,74639.4,12.73
5200,1426,180,True,True,True,True,False,True,1,1,13731.2,11.22
5201,655,11,False,False,False,False,True,True,0,0,0.0,8.13
5202,617,300,False,True,False,False,True,False,1,3,44416.8,6.27
5203,1255,31,True,True,False,True,True,False,1,1,31719.75,5.38
5204,1002,296,False,False,True,True,False,False,0,0,0.0,16.83
5205,784,11,False,False,True,False,True,False,0,0,0.0,24.92
5206,686,154,False,False,False,True,False,False,1,3,89193.6,23.48
5207,1059,126,False,False,False,False,False,True,0,0,0.0,15.17
5208,1131,173,False,False,False,False,False,True,0,0,0.0,19.63
5209,736,131,False,False,True,True,False,True,1,2,12334.2,23.69
5210,48,270,False,True,False,False,False,True,0,0,0.0,25.38
5211,153,5,True,True,False,False,False,False,1,2,11551.3,6.49
5212,217,296,True,False,False,True,True,True,1,1,18643.0,5.82
5213,694,207,True,True,True,False,False,False,1,1,20549.7,9.28
5214,922,234,False,False,False,False,False,False,0,0,0.0,23.73
5215,1206,42,False,False,False,True,False,False,1,2,64656.4,21.89
5216,349,20,True,False,True,False,False,False,1,2,25964.0,9.06
5217,1180,120,False,True,False,False,False,True,1,4,84357.2,13.52
5218,1000,97,False,False,False,False,True,False,1,1,29989.2,17.96
5219,78,235,False,False,True,True,False,False,1,1,39355.75,22.67
5220,527,269,False,False,True,False,True,False,0,0,0.0,15.6
5221,454,129,False,True,False,True,False,False,0,0,0.0,20.04
5222,1330,231,True,True,True,True,True,False,1,2,81525.2,12.04
5223,1382,18,True,False,False,False,True,True,1,1,35115.75,1.0
5224,1229,223,True,False,True,False,True,True,1,2,13518.0,9.39
5225,793,30,True,False,True,True,True,False,1,1,28488.6,11.8
5226,740,201,True,True,True,False,True,True,0,0,0.0,27.79
5227,468,115,False,False,True,False,True,False,0,0,0.0,6.38
5228,1160,125,False,True,False,True,True,True,1,3,93127.2,6.96
5229,130,83,False,False,True,False,False,True,1,1,981.8,20.14
5230,407,121,False,False,False,True,False,False,0,0,0.0,20.19
5231,203,263,True,False,True,True,True,False,1,2,47301.0,9.23
5232,742,243,False,True,True,True,True,True,1,2,72684.0,5.54
5233,450,103,False,True,False,True,True,False,0,0,0.0,9.97
5234,297,89,False,False,True,False,True,True,1,1,6075.9,21.43
5235,565,153,True,True,True,False,False,False,0,0,0.0,25.46
5236,1292,206,True,True,False,True,True,False,1,1,26212.9,3.23
5237,838,55,False,False,False,False,True,False,1,1,8968.0,20.66
5238,1235,218,True,False,False,True,True,False,1,4,10638.6,11.54
5239,1371,285,True,False,True,False,False,False,1,1,24936.0,7.91
5240,1354,254,False,False,False,False,False,False,0,0,0.0,20.25
5241,527,165,False,False,True,False,True,False,0,0,0.0,12.89
5242,1317,96,True,False,True,False,False,False,1,4,2788.0,8.34
5243,1365,98,False,True,False,False,True,True,1,2,35722.1,12.92
5244,1440,223,True,False,False,False,False,False,1,1,6764.0,6.21
5245,527,137,False,False,True,False,False,False,0,0,0.0,22.37
5246,343,32,False,True,False,False,True,False,1,1,31737.6,5.69
5247,877,204,True,False,True,False,False,False,0,0,0.0,19.31
5248,1398,42,False,False,True,True,False,True,1,4,129312.8,24.05
5249,1351,297,True,True,True,True,False,True,0,0,0.0,22.33
5250,857,126,True,False,True,False,True,False,1,1,28998.9,3.39
5251,224,103,True,False,False,False,True,False,1,1,8060.4,9.51
5252,634,17,True,False,True,False,False,True,1,1,11162.0,9.19
5253,1072,51,True,False,False,True,False,False,0,0,0.0,22.85
5254,841,285,True,False,True,True,True,False,1,2,49862.0,10.98
5255,519,162,False,False,True,False,False,False,1,1,29373.8,11.7
5256,514,271,False,True,False,True,False,True,1,3,69004.5,18.03
5257,90,287,False,False,True,False,False,False,0,0,0.0,17.28
5258,433,15,False,True,True,False,True,True,1,1,4828.85,9.32
5259,1005,115,False,True,True,True,False,False,0,0,0.0,23.84
5260,362,252,False,True,False,False,False,False,0,0,0.0,22.56
5261,1491,149,False,True,True,False,True,False,1,2,24332.0,10.61
5262,124,153,True,True,True,False,True,True,1,1,8000.4,9.01
5263,884,172,False,False,True,False,False,True,0,0,0.0,18.51
5264,745,211,True,False,False,False,False,False,0,0,0.0,24.47
5265,1250,282,False,False,True,True,False,True,0,0,0.0,13.75
5266,1332,267,True,True,True,True,True,False,1,1,37496.0,7.85
5267,816,188,True,True,False,False,True,True,1,1,20848.0,18.24
5268,946,174,False,True,False,False,True,True,1,2,23659.2,11.06
5269,1049,109,False,True,False,True,False,False,1,2,52121.5,7.16
5270,782,35,False,True,False,True,True,False,1,3,65003.4,10.89
5271,278,213,False,True,False,False,True,False,0,0,0.0,20.48
5272,643,1,False,True,False,True,True,False,0,0,0.0,20.31
5273,363,210,True,False,False,False,False,True,1,4,163264.2,7.57
5274,697,150,True,False,False,False,False,True,1,1,23288.0,8.31
5275,923,236,False,False,True,True,True,False,1,1,31014.2,22.95
5276,314,285,False,True,True,False,True,False,1,3,74793.0,15.12
5277,375,166,False,True,True,True,True,False,1,3,12446.7,13.55
5278,1235,172,False,False,False,False,True,True,1,1,30833.6,26.57
5279,567,147,True,False,True,False,True,True,1,1,36843.2,10.98
5280,298,112,False,True,True,True,True,False,1,4,110521.6,12.26
5281,1070,27,False,True,True,True,True,True,1,1,27514.85,5.2
5282,1075,10,True,False,True,False,False,False,1,1,31178.3,5.08
5283,1240,217,False,False,False,False,False,True,0,0,0.0,10.82
5284,1140,275,False,True,False,True,False,False,1,2,29585.5,9.88
5285,1488,17,False,True,False,False,True,False,1,1,11157.0,5.48
5286,863,99,False,False,True,False,False,False,1,1,18446.6,21.73
5287,431,183,True,True,False,False,True,True,1,1,45895.45,9.11
5288,1295,212,True,False,True,True,False,False,1,1,27989.6,7.72
5289,398,221,True,True,True,False,False,False,1,1,10129.1,9.08
5290,437,209,True,False,True,False,True,False,1,1,23746.5,6.26
5291,1243,26,False,False,True,False,True,True,1,1,29185.6,14.07
5292,1323,77,True,True,True,False,False,False,1,1,11081.0,7.32
5293,510,141,True,True,True,False,False,False,1,3,78153.9,1.1
5294,1095,20,False,False,True,False,True,False,0,0,0.0,21.11
5295,1384,103,True,False,True,False,False,True,1,2,16130.8,10.59
5296,1199,116,True,False,False,False,False,False,1,2,29858.0,3.5
5297,8,294,False,False,False,False,False,False,0,0,0.0,11.61
5298,997,96,False,True,True,True,False,False,0,0,0.0,19.76
5299,255,292,True,True,True,True,False,False,1,3,91008.6,18.38
5300,1270,211,True,False,True,True,True,True,1,2,38339.2,15.17
5301,101,208,True,False,True,True,False,False,1,3,2760.9,8.41
5302,1490,246,True,False,True,False,True,False,1,2,9457.1,9.96
5303,266,253,True,True,True,False,False,False,1,3,36987.6,10.07
5304,631,67,True,False,True,False,False,False,1,1,20261.0,4.24
5305,352,127,True,True,False,False,False,False,1,2,63374.1,4.61
5306,1221,159,False,False,True,False,False,False,1,2,53214.0,20.09
5307,591,294,False,True,True,True,True,False,1,2,30030.0,2.82
5308,1117,13,False,True,True,False,False,False,1,4,67428.2,11.1
5309,101,144,True,False,True,True,False,True,1,2,68305.8,11.53
5310,680,65,False,True,True,False,True,True,1,1,23356.2,7.62
5311,1367,63,True,True,True,False,True,True,1,1,31227.3,12.56
5312,1391,229,True,True,False,False,True,False,1,3,15570.9,7.2
5313,314,61,True,False,False,False,False,False,0,0,0.0,24.5
5314,592,239,False,False,False,True,True,True,1,2,12950.0,20.37
5315,614,299,True,False,True,False,False,True,0,0,0.0,18.07
5316,849,233,True,True,True,False,False,False,1,2,57219.4,9.44
5317,807,51,True,True,False,True,True,False,1,1,22771.0,12.4
5318,159,43,True,False,False,False,False,False,1,4,77304.8,10.05
5319,1145,132,True,False,False,False,False,True,1,3,91757.4,5.24
5320,339,166,False,False,True,False,True,False,1,3,12446.7,19.41
5321,473,234,False,False,False,False,False,False,0,0,0.0,19.03
5322,1262,127,False,False,False,False,True,False,0,0,0.0,15.86
5323,1035,51,False,True,True,True,False,False,0,0,0.0,10.18
5324,595,298,False,True,True,False,False,False,1,3,1760.1,9.45
5325,1369,272,True,True,False,False,True,True,1,1,29832.75,2.54
5326,592,197,True,False,True,True,True,False,1,2,4069.8,10.5
5327,849,209,True,False,False,False,False,False,0,0,0.0,20.95
5328,369,281,True,False,True,False,False,False,1,2,86644.0,6.61
5329,275,143,False,False,False,False,False,True,0,0,0.0,19.08
5330,738,44,False,True,True,True,False,True,1,3,116134.35,5.4
5331,845,182,False,True,False,True,False,False,1,1,7718.05,1.0
5332,1209,136,False,False,False,False,True,True,1,1,6780.6,16.68
5333,587,240,True,True,False,False,False,False,1,4,53385.2,1.51
5334,1343,232,False,False,False,False,False,True,1,2,68069.5,17.33
5335,912,142,True,False,True,False,False,True,1,1,15464.6,4.49
5336,106,111,False,False,False,False,False,True,0,0,0.0,12.91
5337,1109,127,True,True,True,False,False,False,1,1,31687.05,1.0
5338,863,190,False,True,True,False,False,False,1,1,16908.8,8.78
5339,585,192,False,False,True,False,False,True,0,0,0.0,20.6
5340,701,154,True,True,True,False,False,True,1,3,89193.6,7.58
5341,453,160,False,True,False,True,False,False,0,0,0.0,21.55
5342,922,298,False,False,False,False,True,True,1,4,2326.8,11.16
5343,851,77,False,False,False,False,True,False,0,0,0.0,10.8
5344,671,53,True,True,False,False,False,False,0,0,0.0,21.61
5345,428,240,False,True,True,False,False,True,1,1,13346.3,6.82
5346,598,281,True,False,False,True,True,True,1,4,173268.0,10.11
5347,747,183,True,False,True,True,True,True,1,1,45895.45,12.37
5348,708,121,True,True,False,True,False,False,1,3,74639.4,14.84
5349,464,105,True,False,True,True,False,True,1,2,14035.6,4.99
5350,873,141,True,False,True,False,False,True,1,2,52102.6,15.71
5351,340,16,False,False,False,False,False,False,0,0,0.0,8.11
5352,752,159,True,False,False,False,True,True,1,1,26602.0,3.98
5353,183,81,True,True,True,False,False,True,1,1,29817.0,2.11
5354,709,80,False,False,True,True,False,True,0,0,0.0,20.34
5355,1176,169,True,False,False,False,True,True,1,1,13225.0,15.93
5356,1227,290,True,False,True,False,True,False,1,2,79104.0,13.26
5357,1043,62,True,True,True,True,False,False,1,3,46687.5,9.19
5358,1119,274,False,False,False,False,False,False,0,0,0.0,14.07
5359,99,156,False,True,False,False,True,False,1,4,20001.0,7.18
5360,513,292,True,True,False,False,True,True,1,1,30331.2,8.23
5361,982,115,False,False,True,False,True,False,1,1,20919.0,21.25
5362,1201,300,False,False,True,True,True,False,1,2,29611.2,23.13
5363,875,198,False,False,False,False,True,False,1,4,121567.0,21.53
5364,1281,201,False,True,False,False,False,False,1,1,29021.45,6.07
5365,410,169,False,False,True,False,True,False,1,3,39675.0,22.21
5366,231,136,True,False,False,False,True,False,1,2,13561.2,1.84
5367,130,158,True,False,True,True,False,True,1,1,2162.6,5.26
5368,875,256,False,False,False,False,False,False,0,0,0.0,21.43
5369,998,238,True,True,False,True,True,False,1,1,23310.0,6.86
5370,428,8,False,False,False,False,False,False,0,0,0.0,14.43
5371,1176,209,True,False,False,True,True,True,1,1,23746.5,7.31
5372,1109,251,False,False,False,False,True,True,0,0,0.0,14.23
5373,541,224,False,False,False,False,True,True,0,0,0.0,13.45
5374,359,150,True,False,False,False,False,True,1,1,23288.0,1.0
5375,1114,101,True,True,True,False,True,False,1,1,22608.0,8.44
5376,1008,202,False,False,True,True,False,True,1,3,26660.4,20.88
5377,257,200,False,False,False,True,True,False,0,0,0.0,14.9
5378,383,113,False,False,False,True,True,False,0,0,0.0,15.5
5379,729,122,True,False,True,True,True,False,1,2,7312.5,7.92
5380,767,111,True,False,False,False,True,False,0,0,0.0,22.75
5381,249,14,False,False,True,False,False,False,1,4,71262.4,22.05
5382,1423,10,True,False,True,True,True,False,1,3,93519.9,8.15
5383,583,25,True,False,False,False,False,True,0,0,0.0,23.24
5384,572,128,True,False,True,False,True,False,1,1,35405.1,11.14
5385,91,154,True,True,True,False,True,False,1,3,89178.6,4.57
5386,1314,123,False,False,False,True,True,False,0,0,0.0,14.04
5387,353,287,False,True,False,True,False,True,1,1,32395.25,4.84
5388,1481,68,True,True,False,False,True,True,1,1,35605.65,11.49
5389,745,118,True,False,True,True,False,False,0,0,0.0,25.5
5390,1313,75,False,False,True,True,False,True,1,3,96480.6,18.02
5391,269,90,True,True,True,False,False,False,1,1,27715.0,11.73
5392,249,176,True,False,False,False,False,True,1,1,2737.8,8.05
5393,1202,93,False,True,False,False,False,False,1,1,26273.8,5.14
5394,1230,96,False,True,False,True,False,True,1,1,697.0,11.13
5395,815,202,False,False,True,False,False,True,1,3,26660.4,16.23
5396,49,250,False,False,True,False,True,True,1,1,39026.7,27.2
5397,1416,64,False,False,True,True,False,False,1,1,2869.0,16.72
5398,590,34,True,True,False,False,True,False,1,1,22838.9,13.83
5399,1404,72,False,True,False,False,False,False,1,2,10488.5,10.12
5400,1307,174,True,True,True,False,True,False,1,1,11829.6,14.81
5401,1278,288,False,True,True,True,True,False,1,1,33783.2,4.83
5402,1034,49,False,False,False,True,True,True,1,3,63904.8,15.88
5403,1010,13,False,True,False,True,True,False,0,0,0.0,20.57
5404,800,159,True,False,True,True,False,True,1,2,53214.0,11.29
5405,38,298,False,True,True,False,False,False,1,3,1760.1,6.19
5406,582,166,True,True,True,False,True,True,1,1,4148.9,8.48
5407,1096,278,False,False,False,False,True,False,1,1,23912.0,21.37
5408,1219,193,True,False,False,False,False,False,0,0,0.0,25.15
5409,840,10,True,False,True,False,True,False,1,1,31173.3,11.77
5410,1065,129,False,False,False,True,True,False,1,3,123379.2,20.68
5411,33,232,True,False,True,False,True,True,1,1,34029.75,7.33
5412,703,153,True,False,True,False,False,True,1,1,8005.4,11.89
5413,762,59,True,False,False,True,True,False,1,2,60506.4,14.77
5414,1339,55,False,False,True,False,False,False,0,0,0.0,8.71
5415,467,200,False,False,True,False,False,True,1,1,18345.0,8.77
5416,345,139,False,True,True,False,False,False,1,2,52895.2,6.61
5417,529,173,True,True,True,False,False,False,1,2,88528.0,13.55
5418,256,112,True,True,False,True,False,True,1,3,82906.2,6.21
5419,838,102,True,False,True,True,True,False,1,1,10565.9,1.88
5420,965,200,False,True,False,False,True,True,1,1,18340.0,7.42
5421,1202,3,False,False,False,True,True,False,1,1,16625.95,31.09
5422,1458,131,False,False,True,False,False,False,0,0,0.0,15.96
5423,111,112,False,False,False,True,True,False,0,0,0.0,12.98
5424,371,234,False,True,False,False,True,True,1,3,12684.6,7.13
5425,452,219,False,False,True,False,False,False,0,0,0.0,11.75
5426,375,128,False,True,False,False,True,True,0,0,0.0,15.92
5427,1241,79,True,False,True,False,False,False,1,1,20148.2,7.93
5428,210,71,True,False,True,True,False,False,1,4,156919.2,10.55
5429,45,64,False,True,True,True,False,True,1,2,5738.0,9.94
5430,1291,83,True,False,True,False,True,False,1,4,3907.2,16.46
5431,1443,229,False,True,False,False,True,False,1,4,20761.2,1.0
5432,340,14,True,True,False,False,True,True,1,2,35621.2,1.93
5433,500,8,False,False,True,False,False,False,0,0,0.0,15.06
5434,755,162,True,True,True,False,False,False,1,2,58747.6,8.88
5435,789,68,False,False,False,True,True,True,1,1,35605.65,18.43
5436,1487,250,True,False,True,False,True,False,0,0,0.0,34.46
5437,607,226,False,False,False,False,False,False,0,0,0.0,8.66
5438,19,231,True,False,True,False,False,True,1,1,40767.6,1.0
5439,635,138,False,True,False,False,False,True,1,3,17071.8,1.0
5440,835,132,True,False,False,True,False,False,0,0,0.0,21.91
5441,776,128,False,False,False,True,True,False,1,1,35405.1,20.15
5442,769,59,True,True,False,True,False,True,1,1,30258.2,7.37
5443,1384,171,True,False,False,False,True,False,0,0,0.0,28.78
5444,1212,260,False,False,False,False,True,False,1,4,112744.0,21.6
5445,378,77,False,False,False,False,False,True,0,0,0.0,9.19
5446,533,18,False,False,False,False,False,True,0,0,0.0,14.94
5447,1002,170,False,False,True,False,False,True,0,0,0.0,20.51
5448,616,120,True,False,True,True,True,False,1,4,84337.2,16.45
5449,643,240,True,False,True,True,False,False,1,4,53385.2,5.42
5450,252,257,False,False,False,False,False,False,0,0,0.0,18.7
5451,382,286,True,False,True,False,True,True,1,2,76824.6,4.39
5452,1112,118,True,True,False,False,False,False,1,1,698.6,4.53
5453,1265,271,True,False,True,False,True,False,1,2,45993.0,1.25
5454,1178,36,False,True,True,False,True,True,1,3,17406.3,1.0
5455,462,112,False,False,True,False,True,False,1,1,27630.4,16.1
5456,205,80,False,False,True,True,True,False,1,3,16824.9,20.5
5457,240,277,True,True,True,False,True,True,1,2,40016.0,8.85
5458,591,181,False,False,False,False,False,False,0,0,0.0,9.82
5459,777,110,True,False,False,True,False,False,1,2,67418.2,10.58
5460,1340,46,False,True,False,True,False,False,0,0,0.0,15.57
5461,1349,235,False,False,False,True,True,True,1,4,157403.0,16.38
5462,5,197,True,False,True,True,False,True,1,2,4079.8,8.18
5463,1062,256,True,False,False,False,False,False,1,3,129578.85,14.6
5464,449,132,False,True,False,False,False,True,1,4,122343.2,4.49
5465,297,45,False,True,False,True,False,False,1,4,62631.2,7.29
5466,833,101,False,True,True,False,True,True,1,1,22608.0,10.92
5467,51,187,True,True,False,True,True,False,1,1,17569.5,16.72
5468,502,73,True,False,False,False,True,True,0,0,0.0,19.21
5469,829,22,True,False,True,False,True,True,1,1,12691.35,16.55
5470,409,247,True,False,False,False,False,False,0,0,0.0,18.2
5471,891,160,True,False,False,False,True,False,1,1,18468.0,5.33
5472,691,120,False,False,False,True,False,True,0,0,0.0,12.76
5473,1200,166,True,True,True,True,True,False,1,1,4148.9,5.95
5474,273,222,False,True,True,True,True,False,1,2,67345.5,3.19
5475,86,1,False,False,True,False,True,False,1,1,11067.6,7.27
5476,795,133,False,False,False,True,False,True,1,2,25600.6,20.09
5477,386,77,True,False,True,False,False,True,1,2,22162.0,10.99
5478,1061,28,True,False,True,False,False,True,1,4,125993.4,2.46
